video_type,file_name,cur_frame,prev_frame,cur_ts,prev_ts,scene_change,dhash8_dif,dhash16_dif,dhash32_dif,ahash8_dif,ahash16_dif,ahash32_dif,phash8_dif,phash16_dif,phash32_dif,whash8_dif,whash16_dif,whash32_dif,colorhash3_dif,colorhash8_dif,color_shot
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__1011,31,30,00:00:01:07,00:00:01:06,True,28,129,507,21,114,431,32,142,518,28,118,488,5,20,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__1011,58,57,00:00:02:10,00:00:02:09,True,34,134,524,34,128,506,30,126,540,34,130,528,3,12,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__1011,61,60,00:00:02:13,00:00:02:12,True,34,145,528,34,135,516,34,132,558,36,134,546,2,12,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__4011,46,45,00:00:01:22,00:00:01:21,True,32,128,507,31,108,475,34,140,540,30,114,491,5,19,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__4011,49,48,00:00:02:01,00:00:02:00,True,31,134,515,30,110,482,34,132,522,30,116,480,5,21,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__4011,123,122,00:00:05:03,00:00:05:02,True,31,126,496,31,111,471,28,114,502,26,110,448,7,35,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__4011,126,125,00:00:05:06,00:00:05:05,True,41,152,526,42,151,594,36,142,530,36,152,594,7,27,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__6511,26,25,00:00:01:02,00:00:01:01,True,37,127,494,36,145,582,38,128,502,38,150,592,10,29,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__6511,29,28,00:00:01:05,00:00:01:04,True,39,130,493,36,146,574,34,128,502,36,154,586,10,29,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__6511,46,45,00:00:01:22,00:00:01:21,True,27,129,518,42,150,617,36,124,514,38,150,590,1,19,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__6511,49,48,00:00:02:01,00:00:02:00,True,26,128,536,42,145,603,40,126,508,38,146,574,1,17,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__6511,71,70,00:00:02:23,00:00:02:22,True,34,131,490,36,149,600,24,122,508,38,142,570,5,6,False
micro_simm_3frame,micro_simm_3frame_Hong Kong’s huge protests.webm__6511,102,101,00:00:04:06,00:00:04:05,True,32,127,518,22,98,405,32,120,510,24,104,448,3,16,False
micro_simm_3frame,micro_simm_3frame_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__16511,54,53,00:00:02:06,00:00:02:05,True,27,105,376,29,118,474,36,138,526,28,98,364,8,35,False
micro_simm_3frame,micro_simm_3frame_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__16511,100,99,00:00:04:04,00:00:04:03,True,28,115,419,20,98,404,34,114,512,24,102,374,6,22,False
micro_simm_3frame,micro_simm_3frame_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__16511,103,102,00:00:04:07,00:00:04:06,True,25,98,342,19,96,396,34,126,470,26,100,364,6,23,False
micro_simm_3frame,micro_simm_3frame_The Neighbors' Window - Oscar Winning Short Film - YouTube.mp4__16511,114,113,00:00:04:18,00:00:04:17,True,32,118,470,29,111,389,30,144,536,26,90,342,7,23,False
micro_simm_3frame,micro_simm_3frame_The North Face.webm__24511,61,60,00:00:02:13,00:00:02:12,True,20,121,515,39,156,609,26,116,502,38,150,600,1,16,False
micro_simm_3frame,micro_simm_3frame_The North Face.webm__24511,64,63,00:00:02:16,00:00:02:15,True,21,116,485,38,153,615,30,122,504,40,150,606,1,15,False
micro_simm_3frame,micro_simm_3frame_The North Face.webm__24511,96,95,00:00:04:00,00:00:03:23,True,25,95,498,23,90,379,22,122,494,22,86,376,2,20,False
micro_simm_3frame,micro_simm_3frame_The North Face.webm__24511,99,98,00:00:04:03,00:00:04:02,True,18,95,498,24,89,383,24,126,524,22,90,390,2,21,False
micro_simm_3frame,micro_simm_3frame_The North Face.webm__24511,121,120,00:00:05:01,00:00:05:00,True,33,139,526,23,96,408,28,130,512,28,92,398,5,31,False
micro_simm_3frame,micro_simm_3frame_The North Face.webm__24511,124,123,00:00:05:04,00:00:05:03,True,34,131,503,24,97,403,26,118,518,26,94,393,5,28,False
micro_simm_3frame,micro_simm_3frame_The North Face.webm__24511,152,151,00:00:06:08,00:00:06:07,True,28,124,490,20,77,336,26,122,504,14,72,312,6,30,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__1011,85,84,00:00:03:10,00:00:03:09,True,48,148,555,38,127,564,24,126,506,36,146,546,5,18,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__1011,122,121,00:00:04:22,00:00:04:21,True,30,116,439,20,80,332,22,114,494,22,90,376,4,29,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__1011,125,124,00:00:05:00,00:00:04:24,True,28,116,439,20,80,328,22,114,488,22,88,376,4,29,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__6011,44,43,00:00:01:19,00:00:01:18,True,28,112,496,34,113,451,22,110,472,36,104,444,3,22,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__6011,47,46,00:00:01:22,00:00:01:21,True,33,114,514,34,112,444,26,104,486,36,100,440,3,21,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__6011,85,84,00:00:03:10,00:00:03:09,True,25,112,472,15,82,359,28,130,536,16,72,336,5,20,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__6011,88,87,00:00:03:13,00:00:03:12,True,26,109,471,16,87,361,30,132,520,16,74,336,5,21,False
micro_simm_3frame,micro_simm_3frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__6011,144,143,00:00:05:19,00:00:05:18,True,30,140,544,29,120,495,34,130,508,36,126,522,3,17,False
micro_simm_3frame,micro_simm_3frame_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2511,37,36,00:00:01:12,00:00:01:11,True,19,117,509,35,128,508,28,112,498,34,128,510,5,23,False
micro_simm_3frame,micro_simm_3frame_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2511,40,39,00:00:01:15,00:00:01:14,True,27,119,516,37,128,522,26,126,498,36,128,512,5,21,False
micro_simm_3frame,micro_simm_3frame_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2511,79,78,00:00:03:04,00:00:03:03,True,29,124,496,39,142,565,30,110,494,40,142,572,8,30,False
micro_simm_3frame,micro_simm_3frame_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2511,82,81,00:00:03:07,00:00:03:06,True,30,118,509,40,141,569,30,114,504,40,142,570,8,34,False
micro_simm_3frame,micro_simm_3frame_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2511,115,114,00:00:04:15,00:00:04:14,True,39,130,508,38,131,528,34,136,552,38,126,514,4,24,False
micro_simm_3frame,micro_simm_3frame_Zamberlan - Handmade Philosophy - Since 1929 - YouTube.mp4__2511,118,117,00:00:04:18,00:00:04:17,True,38,131,507,38,130,522,34,136,552,38,124,518,4,25,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10011,47,46,00:00:01:22,00:00:01:21,True,33,109,441,21,107,425,34,134,528,30,108,416,3,15,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10011,130,129,00:00:05:05,00:00:05:04,True,25,104,392,27,99,420,34,122,512,22,90,364,9,29,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10011,147,146,00:00:05:22,00:00:05:21,True,43,131,439,30,129,498,36,120,472,24,94,340,6,14,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__10011,151,150,00:00:06:01,00:00:06:00,True,41,130,441,30,127,499,36,118,470,24,94,340,6,14,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__13511,38,37,00:00:01:13,00:00:01:12,True,31,113,385,29,112,430,30,134,514,30,108,418,5,17,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__13511,42,41,00:00:01:17,00:00:01:16,True,33,103,386,28,107,444,34,136,544,30,102,434,7,17,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__13511,52,51,00:00:02:02,00:00:02:01,True,29,100,400,20,73,311,26,116,516,20,74,292,0,8,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__13511,56,55,00:00:02:06,00:00:02:05,True,34,105,409,19,74,312,32,126,512,20,78,298,0,6,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__13511,90,89,00:00:03:15,00:00:03:14,True,28,106,349,21,88,350,26,100,468,20,82,334,5,15,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__18011,48,47,00:00:01:23,00:00:01:22,True,20,98,354,18,68,255,26,118,486,16,58,218,5,13,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__18011,75,74,00:00:03:00,00:00:02:24,True,18,56,262,12,51,206,26,118,482,6,28,112,9,15,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__18011,124,123,00:00:04:24,00:00:04:23,True,33,122,406,18,75,345,28,124,494,20,82,328,3,13,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__18011,128,127,00:00:05:03,00:00:05:02,True,32,123,408,19,76,345,28,124,498,20,82,328,3,13,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__18011,145,144,00:00:05:20,00:00:05:19,True,34,114,406,8,67,312,32,128,496,14,62,284,6,20,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__18011,149,148,00:00:05:24,00:00:05:23,True,32,119,397,10,66,312,30,126,500,14,64,290,6,23,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__20511,40,39,00:00:01:15,00:00:01:14,True,27,94,346,15,73,311,18,102,496,14,60,252,6,19,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__20511,44,43,00:00:01:19,00:00:01:18,True,19,100,348,19,84,293,34,126,510,16,60,227,3,7,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__20511,81,80,00:00:03:06,00:00:03:05,True,31,99,356,17,64,261,24,110,488,10,62,251,4,8,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__20511,85,84,00:00:03:10,00:00:03:09,True,23,105,358,14,63,244,24,116,492,12,60,248,4,8,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24011,26,25,00:00:01:01,00:00:01:00,True,28,108,445,27,112,457,28,128,506,30,104,412,2,18,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24011,47,46,00:00:01:22,00:00:01:21,True,30,107,399,15,72,315,34,134,512,14,68,286,6,21,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24011,51,50,00:00:02:01,00:00:02:00,True,27,107,408,16,70,320,34,134,494,14,70,284,6,22,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24011,86,85,00:00:03:11,00:00:03:10,True,29,114,403,20,97,383,26,132,494,28,96,360,2,11,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__24011,124,123,00:00:04:24,00:00:04:23,True,32,119,406,19,89,331,40,132,502,18,82,324,0,13,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__9511,81,80,00:00:03:06,00:00:03:05,True,37,117,402,25,90,377,30,128,504,26,94,382,3,13,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__9511,85,84,00:00:03:10,00:00:03:09,True,38,118,418,28,90,377,26,120,504,26,98,370,3,16,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__9511,98,97,00:00:03:23,00:00:03:22,True,33,126,417,25,100,417,36,130,492,24,94,386,4,16,False
micro_simm_4frame,micro_simm_4frame_An Unfinished Symphony Nobel Peace Prize Shorts - YouTube.webm__9511,102,101,00:00:04:02,00:00:04:01,True,33,126,420,25,100,412,36,130,490,24,96,384,4,19,False
micro_simm_4frame,micro_simm_4frame_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2011,45,44,00:00:01:15,00:00:01:14,True,27,121,475,30,122,509,32,138,534,32,116,472,7,31,False
micro_simm_4frame,micro_simm_4frame_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2011,89,88,00:00:02:29,00:00:02:28,True,37,125,526,41,156,576,44,138,504,44,148,566,8,24,False
micro_simm_4frame,micro_simm_4frame_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2011,93,92,00:00:03:03,00:00:03:02,True,38,125,522,41,157,574,44,146,506,44,150,566,8,24,False
micro_simm_4frame,micro_simm_4frame_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2011,123,122,00:00:04:03,00:00:04:02,True,26,121,495,36,151,564,34,130,530,34,136,538,9,24,False
micro_simm_4frame,micro_simm_4frame_Bonus Free Soloing with Alex Honnold Nat Geo Live - YouTube.webm__2011,127,126,00:00:04:07,00:00:04:06,True,26,121,489,38,152,569,34,134,536,36,136,540,9,24,False
micro_simm_4frame,micro_simm_4frame_Henry Cavill & Antje Traue Workout 'Man of Steel' Behind Th.webm__3511,83,82,00:00:02:23,00:00:02:22,True,38,118,503,37,148,592,32,114,502,40,154,600,9,30,False
micro_simm_4frame,micro_simm_4frame_Henry Cavill & Antje Traue Workout 'Man of Steel' Behind Th.webm__3511,122,121,00:00:04:02,00:00:04:01,True,39,135,497,37,149,599,34,130,524,36,146,564,2,11,False
micro_simm_4frame,micro_simm_4frame_Henry Cavill & Antje Traue Workout 'Man of Steel' Behind Th.webm__3511,126,125,00:00:04:06,00:00:04:05,True,27,121,500,34,148,585,32,110,482,36,140,568,2,13,False
micro_simm_4frame,micro_simm_4frame_Henry Cavill & Antje Traue Workout 'Man of Steel' Behind Th.webm__3511,463,462,00:00:15:13,00:00:15:12,True,25,113,479,20,89,332,34,122,482,28,112,450,9,31,False
micro_simm_4frame,micro_simm_4frame_Henry Cavill & Antje Traue Workout 'Man of Steel' Behind Th.webm__3511,465,464,00:00:15:15,00:00:15:14,True,27,104,394,20,89,362,30,128,472,28,112,449,11,32,False
micro_simm_4frame,micro_simm_4frame_Hong Kong’s huge protests.webm__10011,37,36,00:00:01:13,00:00:01:12,True,34,117,470,17,71,310,30,128,504,10,60,275,7,21,False
micro_simm_4frame,micro_simm_4frame_Hong Kong’s huge protests.webm__10011,41,40,00:00:01:17,00:00:01:16,True,34,114,471,16,69,308,28,130,506,12,60,272,7,19,False
micro_simm_4frame,micro_simm_4frame_Hong Kong’s huge protests.webm__10011,128,127,00:00:05:08,00:00:05:07,True,35,128,514,14,73,293,32,126,518,12,66,302,6,18,False
micro_simm_4frame,micro_simm_4frame_Hong Kong’s huge protests.webm__10011,132,131,00:00:05:12,00:00:05:11,True,38,132,529,14,73,296,34,132,524,12,62,302,3,14,False
micro_simm_4frame,micro_simm_4frame_Hong Kong’s huge protests.webm__10011,162,161,00:00:06:18,00:00:06:17,True,42,136,508,36,117,481,38,134,516,30,120,460,8,33,False
micro_simm_4frame,micro_simm_4frame_Hong Kong’s huge protests.webm__10011,166,165,00:00:06:22,00:00:06:21,True,42,135,520,35,116,473,38,132,520,30,116,450,8,31,False
micro_simm_4frame,micro_simm_4frame_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__8511,47,46,00:00:01:23,00:00:01:22,True,20,107,481,26,117,461,16,112,520,24,100,378,5,15,False
micro_simm_4frame,micro_simm_4frame_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__8511,51,50,00:00:02:03,00:00:02:02,True,20,103,471,26,116,457,16,114,486,24,98,372,5,16,False
micro_simm_4frame,micro_simm_4frame_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__8511,54,53,00:00:02:06,00:00:02:05,True,19,103,444,20,94,368,22,118,514,18,92,362,5,14,False
micro_simm_4frame,micro_simm_4frame_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__8511,88,87,00:00:03:16,00:00:03:15,True,15,74,389,22,107,452,38,138,546,16,80,300,8,23,False
micro_simm_4frame,micro_simm_4frame_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__8511,145,144,00:00:06:01,00:00:06:00,True,21,100,428,24,115,416,32,118,508,20,104,354,9,34,False
micro_simm_4frame,micro_simm_4frame_Kelsey Lu - Shades of Blue (Official Video) - YouTube.webm__8511,149,148,00:00:06:05,00:00:06:04,True,25,94,421,24,116,413,32,118,520,20,108,364,9,32,False
micro_simm_4frame,micro_simm_4frame_PUMA TURIN - MADE BY BTS - YouTube.webm__1011,36,35,00:00:01:06,00:00:01:05,True,29,94,368,31,113,433,28,126,514,32,116,436,10,29,False
micro_simm_4frame,micro_simm_4frame_PUMA TURIN - MADE BY BTS - YouTube.webm__1011,40,39,00:00:01:10,00:00:01:09,True,29,96,375,32,113,424,28,128,506,32,116,440,10,30,False
micro_simm_4frame,micro_simm_4frame_PUMA TURIN - MADE BY BTS - YouTube.webm__1011,54,53,00:00:01:24,00:00:01:23,True,30,99,392,15,74,296,36,132,514,18,76,313,10,37,False
micro_simm_4frame,micro_simm_4frame_PUMA TURIN - MADE BY BTS - YouTube.webm__1011,58,57,00:00:01:28,00:00:01:27,True,26,95,407,17,69,290,30,134,504,12,58,238,11,34,False
micro_simm_4frame,micro_simm_4frame_PUMA TURIN - MADE BY BTS - YouTube.webm__1011,75,74,00:00:02:15,00:00:02:14,True,25,86,366,23,96,400,30,114,472,24,96,351,10,34,False
micro_simm_4frame,micro_simm_4frame_Sevana - Bit Too Shy - YouTube.webm__2011,101,100,00:00:04:05,00:00:04:04,True,38,125,451,22,87,342,38,138,514,22,90,354,4,20,False
micro_simm_4frame,micro_simm_4frame_Sevana - Bit Too Shy - YouTube.webm__2011,105,104,00:00:04:09,00:00:04:08,True,35,115,418,21,84,351,34,122,484,22,82,352,4,21,False
micro_simm_4frame,micro_simm_4frame_Sevana - Bit Too Shy - YouTube.webm__2011,134,133,00:00:05:14,00:00:05:13,True,23,105,392,19,79,315,24,108,466,18,76,302,5,16,False
micro_simm_4frame,micro_simm_4frame_Sevana - Bit Too Shy - YouTube.webm__2011,138,137,00:00:05:18,00:00:05:17,True,23,103,398,18,75,316,24,102,476,18,76,302,3,15,False
micro_simm_4frame,micro_simm_4frame_Sevana - Bit Too Shy - YouTube.webm__2011,161,160,00:00:06:17,00:00:06:16,True,19,87,350,29,124,497,32,128,512,32,128,512,6,34,False
micro_simm_4frame,micro_simm_4frame_Sevana - Bit Too Shy - YouTube.webm__2011,165,164,00:00:06:21,00:00:06:20,True,23,89,362,29,126,491,32,128,512,32,128,512,7,33,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__11511,35,34,00:00:01:11,00:00:01:10,True,34,133,516,34,134,529,34,134,524,40,132,520,3,25,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__11511,155,154,00:00:06:11,00:00:06:10,True,29,110,479,41,151,596,30,136,528,40,146,574,8,30,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__15511,40,39,00:00:01:16,00:00:01:15,True,22,108,424,9,39,154,32,130,516,10,40,156,10,35,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__15511,44,43,00:00:01:20,00:00:01:19,True,25,106,424,9,39,153,34,130,532,10,36,154,10,39,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__15511,71,70,00:00:02:23,00:00:02:22,True,37,116,520,18,73,298,28,118,482,20,76,310,9,36,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__15511,75,74,00:00:03:03,00:00:03:02,True,34,120,512,17,72,298,26,116,482,20,76,310,9,34,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__15511,113,112,00:00:04:17,00:00:04:16,True,32,134,488,21,92,377,28,124,504,20,84,376,5,21,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__18011,48,47,00:00:02:00,00:00:01:23,True,37,148,523,32,137,557,26,118,492,32,126,469,11,39,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__18011,77,76,00:00:03:05,00:00:03:04,True,24,116,485,21,113,477,32,130,494,22,120,474,8,31,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__18011,81,80,00:00:03:09,00:00:03:08,True,29,129,482,23,114,463,30,132,502,22,118,474,8,28,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__4011,26,25,00:00:01:02,00:00:01:01,True,31,123,497,30,122,513,34,122,522,28,128,533,8,35,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__4011,30,29,00:00:01:06,00:00:01:05,True,37,119,489,30,126,489,34,130,496,32,126,510,8,37,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__4011,59,58,00:00:02:11,00:00:02:10,True,27,118,481,33,119,472,30,126,494,30,122,480,12,39,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__4011,63,62,00:00:02:15,00:00:02:14,True,28,122,495,36,127,511,34,128,492,30,108,438,12,36,False
micro_simm_4frame,micro_simm_4frame_The North Face.webm__4011,95,94,00:00:03:23,00:00:03:22,True,31,130,483,27,109,456,26,120,506,22,102,444,7,29,False
micro_simm_4frame,micro_simm_4frame_The.End.of.the.Fucking.World.S01E01.1080p.WEBRip.6CH.x265.HEVC-PSA.mkv__20011,48,47,00:00:01:23,00:00:01:22,True,41,132,487,50,178,715,32,136,518,52,184,744,8,40,False
